texto,intent,source,style_tag,slots_json,quality_flags
tem camisa verde no P?,disponibilidade,original,orig,,
tem vestido verde no 46?,disponibilidade,original,orig,,
tem saia verde no P?,disponibilidade,original,orig,,
tem blazer preto no G?,disponibilidade,original,orig,,
tem jaqueta verde no G?,disponibilidade,original,orig,,
tem jaqueta verde no 36?,disponibilidade,original,orig,,
eu adorei ja usei minha saia hj,duvida_tamanho,original,orig,,
experimentei essa jaqueta maravilhosa,duvida_tamanho,original,orig,,
pergunta quem faz a calca saruel silvia resposta extras e institucional,duvida_tamanho,original,orig,,
gostaria a camisa branca tamanho m a possavel,duvida_tamanho,original,orig,,
essa sandalia calca certo calco <num> sera que preciso comprar <num>,duvida_tamanho,original,orig,,
os bodys da revival sa o excelentes pea as neutras e ba sicas para ter no arma rio e possuem uma ampla grade de tamanhos <url> ala c m disso temos nossos acessa <num> rios <url> bolsas <url> e sapatos <url>,duvida_tamanho,original,orig,,
para adquirir essa pea a basta clicar no link da jaqueta e finalizar a compra pelo site <url>,duvida_tamanho,original,orig,,
linda calca qual e a marca,duvida_tamanho,original,orig,,
elaine para o tamanho <num> na <num> s indicamos o tamanho <num> da saia,duvida_tamanho,original,orig,,
o produto e lindo apesar de ter ficando um pouco grande,duvida_tamanho,original,orig,,
pergunta a camisa viajante ta em promocao resposta preco estoque e pagamento,duvida_tamanho,original,orig,,
d body mybasic,duvida_tamanho,original,orig,,
pergunta a saia acinturante combina com jeans resposta combinacoes e ocasioes,duvida_tamanho,original,orig,,
pergunta da pra usar a camisa viajante em festa de dia resposta combinacoes e ocasioes,duvida_tamanho,original,orig,,
camisa,duvida_tamanho,original,orig,,
tenho <num> <num> essa calca esta mais curta para mim mesmo te aconselho a comprar um tamanho pequeno,duvida_tamanho,original,orig,,
pergunta da pra trocar a calca saruel silvia por outro tamanho resposta frete prazos e trocas,duvida_tamanho,original,orig,,
pergunta voces tem loja fisica pra ver a calca cool resposta extras e institucional,duvida_tamanho,original,orig,,
gostaria de saber o tamanho da cintura dessa calca no tamanho m,duvida_tamanho,original,orig,,
somos uma produtora de a udio visual e achamos que seria interessante apresentar o nosso trabalho e portifa <num> lio,duvida_tamanho,original,orig,,
fui olhar para comprar o tamanho <num> dessa calca porem a largura da cintura e do quadril eh a mesma <num>,duvida_tamanho,original,orig,,
veste,duvida_tamanho,original,orig,,
pergunta da pra parcelar a saia tech sem juros resposta preco estoque e pagamento,duvida_tamanho,original,orig,,
que calca maravilhosa,duvida_tamanho,original,orig,,
pergunta a camisa de responsa e oversized ou normal resposta tamanho e medidas,duvida_tamanho,original,orig,,
molinho,duvida_tamanho,original,orig,,
pergunta a saia acinturante e oversized ou normal resposta tamanho e medidas,duvida_tamanho,original,orig,,
fiz uma compra de um casaco com vcs e nao vestiu bem gostaria de trocar por uma calca fresquinha tamanho m,duvida_tamanho,original,orig,,
pergunta a saia tech fica justa no quadril resposta tamanho e medidas,duvida_tamanho,original,orig,,
segue o link da jaqueta <url>,duvida_tamanho,original,orig,,
comprei a jaqueta,duvida_tamanho,original,orig,,
pergunta tem estoque da camisa de responsa no tamanho m resposta preco estoque e pagamento,duvida_tamanho,original,orig,,
camisas,duvida_tamanho,original,orig,,
a calca ficou sobrando muito atras,duvida_tamanho,original,orig,,
a nossa calca diferentex esta saindo por r <num> <num>,duvida_tamanho,original,orig,,
visto g qual tamanho seria quais cores tem tem a calca tb,duvida_tamanho,original,orig,,
bia tudo bem tenho uma festa bem legal e o traje e black and white pensei na blusa pah mas queria saber se o tecido fica vistoso e se voce recomenda alguma calca mais festa para combinar beijos julie,duvida_tamanho,original,orig,,
para adquirir essa peca basta clicar no link da jaqueta e finalizar a compra pelo site <url>,duvida_tamanho,original,orig,,
pergunta aceitam pix pra calca saruel silvia resposta preco estoque e pagamento,duvida_tamanho,original,orig,,
comprei a jaqueta d>>,duvida_tamanho,original,orig,,
a jaqueta branca uma pena eu nao conseguir comprar por problemas tecnicos uma experiencia de consumidor mto ruim,duvida_tamanho,original,orig,,
pergunta tenho duvida no tamanho da camisa viajante qual voce recomenda resposta tamanho e medidas,duvida_tamanho,original,orig,,
pergunta tem rastreio pra camisa de responsa resposta frete prazos e trocas,duvida_tamanho,original,orig,,
seguem as medidas p ca <num> s <num> cm e veste quadril ata c <num> cm m ca <num> s <num> cm e veste um quadril ata c <num> cm g ca <num> s <num> cm e veste um quadril ata c <num> cm,duvida_tamanho,original,orig,,
pergunta a camisa viajante e feita no brasil resposta extras e institucional,duvida_tamanho,original,orig,,
sobre a troca da calca que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso nao tive mais retorno,duvida_tamanho,original,orig,,
ainda hj vou efetuar a compra da calca,duvida_tamanho,original,orig,,
os bodys da revival sao excelentes pecas neutras e basicas para ter no armario e possuem uma ampla grade de tamanhos <url> alem disso temos nossos acessorios <url> bolsas <url> e sapatos <url>,duvida_tamanho,original,orig,,
pergunta a saia tech vai bem com bota resposta combinacoes e ocasioes,duvida_tamanho,original,orig,,
o produto a c lindo apesar de ter ficando um pouco grande,duvida_tamanho,original,orig,,
sua camisa e linda,duvida_tamanho,original,orig,,
body mybasic,duvida_tamanho,original,orig,,
tem sim a calca,duvida_tamanho,original,orig,,
com relacao a calca nos temos essas duas opcoes que penso que vc pode gostar,duvida_tamanho,original,orig,,
pergunta a calca cool fica justa no quadril resposta tamanho e medidas,duvida_tamanho,original,orig,,
pergunta se eu sou baixa a calca saruel silvia fica muito comprida resposta tamanho e medidas,duvida_tamanho,original,orig,,
somos uma produtora de audio visual e achamos que seria interessante apresentar o nosso trabalho e portifolio,duvida_tamanho,original,orig,,
pergunta da pra parcelar a calca cool sem juros resposta preco estoque e pagamento,duvida_tamanho,original,orig,,
pergunta a calca cool tem frete gratis resposta frete prazos e trocas,duvida_tamanho,original,orig,,
gostaria a camisa branca tamanho m e possivel,duvida_tamanho,original,orig,,
tudo bem bia gostaria muito de saber se nesta sua plataforma vc assiste aos clientes em encontrar produtos lojas etc,duvida_tamanho,original,orig,,
paguei sedex porque estou indo hoje pra londres e queria levar o body,duvida_tamanho,original,orig,,
eu comprei a calca pantalona branca no dia <num> <num>,duvida_tamanho,original,orig,,
pergunta a calca cool vai bem com bota resposta combinacoes e ocasioes,duvida_tamanho,original,orig,,
estou com duvidas sobre o tamanho da saia unica visto <num> mas as medidas no quadro de tamanhos parecem grandes mas existe a informacao de que o tamanho <num> corresponde ao <num>,duvida_tamanho,original,orig,,
comprei um body e paguei frete de <num> dias uteis pra levar pra uma viagem agora na sexta,duvida_tamanho,original,orig,,
pergunta tem estoque da saia acinturante no tamanho m resposta preco estoque e pagamento,duvida_tamanho,original,orig,,
outra duvida e sobre o tom certinho dessa jaqueta no site achei que estava num tom diferente dos stories,duvida_tamanho,original,orig,,
vai ter reposicao dessa calca,duvida_tamanho,original,orig,,
comprei um body e paguei frete de <num> dias aoteis pra levar pra uma viagem agora na sexta,duvida_tamanho,original,orig,,
link da calca por gentileza,duvida_tamanho,original,orig,,
pergunta voces tem loja fisica pra ver a saia tech resposta extras e institucional,duvida_tamanho,original,orig,,
uauuu ameiii linda saia,duvida_tamanho,original,orig,,
pergunta a calca saruel silvia e versatil pra viagem resposta combinacoes e ocasioes,duvida_tamanho,original,orig,,
a jaqueta branca uma pena eu na o conseguir comprar por problemas ta c cnicos uma experiaancia de consumidor mto ruim,duvida_tamanho,original,orig,,
gosto da calca assim mais curta visto entre <num> <num> quadril <num>,duvida_tamanho,original,orig,,
e o body me chega hoje,duvida_tamanho,original,orig,,
pergunta a saia tech tem frete gratis resposta frete prazos e trocas,duvida_tamanho,original,orig,,
pergunta tem rastreio pra saia acinturante resposta frete prazos e trocas,duvida_tamanho,original,orig,,
milene perguntamos para a bia e ela te indicou comprar o tamanho <num> dessa jaqueta por vocaa na o estar acostumada a roupas oversized o que acha d,duvida_tamanho,original,orig,,
milene perguntamos para a bia e ela te indicou comprar o tamanho <num> dessa jaqueta por voce nao estar acostumada a roupas oversized o que acha,duvida_tamanho,original,orig,,
pergunta a camisa de responsa combina com jeans resposta combinacoes e ocasioes,duvida_tamanho,original,orig,,
sua camisa a c linda,duvida_tamanho,original,orig,,
outra daovida a c sobre o tom certinho dessa jaqueta no site achei que estava num tom diferente dos stories,duvida_tamanho,original,orig,,
pergunta a saia acinturante e slow fashion resposta extras e institucional,duvida_tamanho,original,orig,,
elaine para o tamanho <num> nos indicamos o tamanho <num> da saia,duvida_tamanho,original,orig,,
quero comprar mas preciso saber se ela calca certinho o numero do calco o numero <num> devo comprar o mesmo,duvida_tamanho,original,orig,,
pergunta a camisa de responsa e slow fashion resposta extras e institucional,duvida_tamanho,original,orig,,
erro,erros_plataforma,original,orig,,
aqui a tabela certinha mas ja estamos com o pessoal tecnico corrigindo esse erro,erros_plataforma,original,orig,,
aqui a tabela certinha mas ja estamos com o pessoal ta c cnico corrigindo esse erro,erros_plataforma,original,orig,,
plataforma,erros_plataforma,original,orig,,
erros,erros_plataforma,original,orig,,
pensamos que poderia ser a senha criada mas quando ocorre algum ponto nesse aspecto surge uma mensagem abaixo voce se importaria em tentar novamente apenas para checarmos se continua ocorrendo o mesmo erro,erros_plataforma,original,orig,,
nao reconheceu no whats esse numero,falar_com_humano,original,orig,,
qualquer duvida pode tamba c m nos conectar pelo whatsapp d,falar_com_humano,original,orig,,
este a c meu whatsappa,falar_com_humano,original,orig,,
infelizmente nao atuo mais nessa area de consultoria pessoal,falar_com_humano,original,orig,,
que aa conseguimos encaminhar pro la as tratativas o que acha se puder esclarecer que seria algo mais voltado para o perfil pessoal da bia ou para o curadobia seria bacana entendermos tamba c m para encaminhar de forma mais assertiva sua mensagem,falar_com_humano,original,orig,,
ana ja entrei em contato com o pessoal da d aura para entendermos o que aconteceu,falar_com_humano,original,orig,,
verificamos com a marca responsavel pelo envio a revival o seu pedido sofreu um pequeno atraso que a marca me informou ter lhe comunicado por whatsapp,falar_com_humano,original,orig,,
chico neto cd mare mar whatsapp <num> <url>,falar_com_humano,original,orig,,
pora c m teremos em dezembro um evento presencial para trazer as pea as ao vivo para quem quiser conhecer pessoalmente essa curadobia incravel feita pela bia,falar_com_humano,original,orig,,
verificamos com a marca responsa vel pelo envio a revival o seu pedido sofreu um pequeno atraso que a marca me informou ter lhe comunicado por whatsapp,falar_com_humano,original,orig,,
qualquer duvida pode tambem nos conectar pelo whatsapp,falar_com_humano,original,orig,,
numero,falar_com_humano,original,orig,,
chico neto cd mara c mar whatsapp <num> <url>,falar_com_humano,original,orig,,
este e meu whatsapp,falar_com_humano,original,orig,,
porem teremos em dezembro um evento presencial para trazer as pecas ao vivo para quem quiser conhecer pessoalmente essa curadobia incrivel feita pela bia,falar_com_humano,original,orig,,
pergunta aceitam pix pra trench facil resposta preco estoque e pagamento,formas_pagamento,original,orig,,
praticamos sempre o mesmo valor das marcas o que entrara de extra sera o valor do frete que e calculado automaticamente se tiver mais alguma duvida nos avise ok,formas_pagamento,original,orig,,
vou querer a <num> qual a c sua chave pix,formas_pagamento,original,orig,,
ja vi e amei esperando a virada do cartao pra perder os juizo,formas_pagamento,original,orig,,
vou querer a <num> qual e sua chave pix,formas_pagamento,original,orig,,
ja vi e amei esperando a virada do cartao pra perder os juazo,formas_pagamento,original,orig,,
qual o preco,formas_pagamento,original,orig,,
preco,formas_pagamento,original,orig,,
pergunta a blusa molona ta em promocao resposta preco estoque e pagamento,formas_pagamento,original,orig,,
valor <num>,formas_pagamento,original,orig,,
quanto ta essa blusa,formas_pagamento,original,orig,,
praticamos sempre o mesmo valor das marcas o que entrara de extra sera o valor do frete que a c calculado automaticamente se tiver mais alguma daovida nos avise ok,formas_pagamento,original,orig,,
faz em 3x sem juros?,formas_pagamento,original,orig,,
chega quando no 04567-010?,frete_prazo,original,orig,,
pergunta quanto tempo pra entregar a camisa viajante em sp resposta frete prazos e trocas,frete_prazo,original,orig,,
valor do frete pro 01455-022?,frete_prazo,original,orig,,
valor do frete pro 04567-010?,frete_prazo,original,orig,,
chega quando no 01255-022?,frete_prazo,original,orig,,
valor do frete pro 04012-000?,frete_prazo,original,orig,,
pergunta quanto tempo pra entregar a blusa molona em sp resposta frete prazos e trocas,frete_prazo,original,orig,,
valor do frete pro 05010-020?,frete_prazo,original,orig,,
chega quando no 04012-000?,frete_prazo,original,orig,,
chega quando no 06030-050?,frete_prazo,original,orig,,
chega quando no 05010-020?,frete_prazo,original,orig,,
chega quando no 01455-022?,frete_prazo,original,orig,,
valor do frete pro 06030-050?,frete_prazo,original,orig,,
valor do frete pro 01255-022?,frete_prazo,original,orig,,
bia gosto muito das suas bolsas poderia passar umas dicas nao encontrei no seu site,materiais_cuidados,original,orig,,
bia gosto muito das suas bolsas poderia passar umas dicas na o encontrei no seu site a,materiais_cuidados,original,orig,,
vocaa poderia me passar o contato dos responsa veis,materiais_cuidados,original,orig,,
voce poderia me passar o contato dos responsaveis,materiais_cuidados,original,orig,,
aqui o link com todos os acessa <num> rios,onde_comprar,original,orig,,
o tom certo a c o que esta no site os stories que a bia postou hoje modificaram um pouco o tom,onde_comprar,original,orig,,
o tom certo e o que esta no site os stories que a bia postou hoje modificaram um pouco o tom,onde_comprar,original,orig,,
um dos meus modelos favoritos do site todinh,onde_comprar,original,orig,,
link compartilhado,onde_comprar,original,orig,,
na verdade eu ja assisti ao vadeo do casaco no site curadobia va rias vezes para tentar chegar a essa conclusa o mas na o consegui,onde_comprar,original,orig,,
site,onde_comprar,original,orig,,
gostei do conjunto mas nao vi no site,onde_comprar,original,orig,,
na o estou conseguindo entrar no site para fazer compra,onde_comprar,original,orig,,
link da cala a por gentileza,onde_comprar,original,orig,,
alguem poderia entrar em contato comigo por e mail ou whatsapp o site de vcs parece que esta com problemas nao funciona direito nao,onde_comprar,original,orig,,
aqui o link com todos os acessorios,onde_comprar,original,orig,,
vou te encaminhar o link <url>,onde_comprar,original,orig,,
amanda nosso pessoal tecnico pediu se possivel se cadastrar atraves desse link,onde_comprar,original,orig,,
amanda nosso pessoal ta c cnico pediu se possavel se cadastrar atrava c s desse link,onde_comprar,original,orig,,
algua c m poderia entrar em contato comigo por e mail ou whatsapp o site de vcs parece que esta com problemas na o funciona direito na o,onde_comprar,original,orig,,
nao estou conseguindo entrar no site para fazer compra,onde_comprar,original,orig,,
sobre a questao do frete e possivel unificar ele nas blusas da lounge que voce gostou vou te mandar o link das duas,onde_comprar,original,orig,,
o site esta passando por problemas,onde_comprar,original,orig,,
venho com boas notacias o conjunto que vocaa se interessou acabou de subir no site com pouquassimas unidades,onde_comprar,original,orig,,
gostei do conjunto mas na o vi no site,onde_comprar,original,orig,,
venho com boas noticias o conjunto que voce se interessou acabou de subir no site com pouquissimas unidades,onde_comprar,original,orig,,
qual o endereco,onde_comprar,original,orig,,
certo qual o link da compra,onde_comprar,original,orig,,
endereco,onde_comprar,original,orig,,
tem link? como compro?,onde_comprar,original,orig,,
estaremos atualizando no site para conter essa tabela que realmente estava faltando,onde_comprar,original,orig,,
na verdade eu ja assisti ao video do casaco no site curadobia varias vezes para tentar chegar a essa conclusao mas nao consegui,onde_comprar,original,orig,,
jeitinho,outros,original,orig,,
ela e reta e certa acredito que o tamanho m funcione bem para voce o tecido da base e mais maleavel que da parte de cima,outros,original,orig,,
gg,outros,original,orig,,
justinho,outros,original,orig,,
sirvam,outros,original,orig,,
ser,outros,original,orig,,
e a blusa,outros,original,orig,,
esperado,outros,original,orig,,
cozy,outros,original,orig,,
qualquer outra daovida sigo a disposia a o,outros,original,orig,,
ta chegando,outros,original,orig,,
a regata chiquetosa vai voltar pro estoque,outros,original,orig,,
alta,outros,original,orig,,
seria,outros,original,orig,,
dd,outros,original,orig,,
clientes,outros,original,orig,,
de onde a c esse macaca o maravilhoso amo a i,outros,original,orig,,
vc teria alguma informacao sobre a minha encomenda,outros,original,orig,,
tudo bem tamba c m que pena d eu queria exatamente o verde d c,outros,original,orig,,
alma,outros,original,orig,,
combine,outros,original,orig,,
karyna estoque atualizado,outros,original,orig,,
pea o desculpa pela demora em lhe retornar,outros,original,orig,,
descomplicado,outros,original,orig,,
cpf,outros,original,orig,,
as,outros,original,orig,,
compro,outros,original,orig,,
campo,outros,original,orig,,
que honra ddd,outros,original,orig,,
you sent an attachment,outros,original,orig,,
faco,outros,original,orig,,
maio,outros,original,orig,,
voltando,outros,original,orig,,
reagiu com a sua mensagem,outros,original,orig,,
vista,outros,original,orig,,
agradea o o feedback,outros,original,orig,,
como falo com alguem dai,outros,original,orig,,
ata c segunda,outros,original,orig,,
sua roupa jeans e de onde,outros,original,orig,,
alongue,outros,original,orig,,
pergunta tenho duvida no tamanho da blusa molona qual voce recomenda resposta tamanho e medidas,outros,original,orig,,
anelisa acabamos de confirmar seu pedido com a marca tudo certo ele ja esta para a producao,outros,original,orig,,
aqui a c a ana do time curadobia,outros,original,orig,,
solicitamos a reposia a o para a paula ferber logo mais te atualizaremos sobre o estoque d deg,outros,original,orig,,
vc consegue rastrear o meu pedido,outros,original,orig,,
eu quero sim mas vc poderia me enviar a foto do modelo so pra eu confirmar,outros,original,orig,,
nas,outros,original,orig,,
porem na duvida do melhor tamanho,outros,original,orig,,
adquiri uma maxi pantalona valeria mansur,outros,original,orig,,
d d d,outros,original,orig,,
qualquer,outros,original,orig,,
jeito,outros,original,orig,,
deixar,outros,original,orig,,
toque em continuar para aceitar ou recusar o pedido,outros,original,orig,,
sku,outros,original,orig,,
tentar,outros,original,orig,,
fechado,outros,original,orig,,
ficou enorme,outros,original,orig,,
guarda,outros,original,orig,,
essa tshirt vai estar no evento namoro tanto ela,outros,original,orig,,
ela,outros,original,orig,,
alfaiataria,outros,original,orig,,
grandao,outros,original,orig,,
bacana vamos marcar uma conversa,outros,original,orig,,
proporcao,outros,original,orig,,
elegante,outros,original,orig,,
ficamos felizes que tenha curtido ela a c muito especial mesmo segue aqui mais detalhes,outros,original,orig,,
de nada,outros,original,orig,,
seguimos a disposia a o para o que precisar,outros,original,orig,,
tenho <num> <num> essa cala a esta mais curta para mim mesmo te aconselho a comprar um tamanho pequeno,outros,original,orig,,
perguntas,outros,original,orig,,
diversos,outros,original,orig,,
p <num>,outros,original,orig,,
verde,outros,original,orig,,
parece que o contato por aqui nao e satisfatorio,outros,original,orig,,
voce nao recebeu essa mensagem,outros,original,orig,,
adriana shared a product,outros,original,orig,,
opa acho que caiu,outros,original,orig,,
diferente,outros,original,orig,,
respostas,outros,original,orig,,
entregaria,outros,original,orig,,
perfeito gla <num> ria ja colocamos aqui na nossa lista e vamos te informar quando estiver mais pra <num> ximo da data,outros,original,orig,,
meu nome e ana sigo aqui para o que precisar,outros,original,orig,,
nuances,outros,original,orig,,
acabamento,outros,original,orig,,
com quem falo b,outros,original,orig,,
nunca,outros,original,orig,,
arrumadinhas,outros,original,orig,,
cade quero,outros,original,orig,,
<num> <num> <num> <num>,outros,original,orig,,
que legal vai ajudar muito,outros,original,orig,,
vamos pensar no q podemos fazer juntasdodo,outros,original,orig,,
podia,outros,original,orig,,
cintura,outros,original,orig,,
macacaues com mangas,outros,original,orig,,
todas,outros,original,orig,,
coleira,outros,original,orig,,
a regata arrumadona m,outros,original,orig,,
de,outros,original,orig,,
ai me ajuda com o vadeo a ainda na o usei a blusa,outros,original,orig,,
adoro,outros,original,orig,,
ja ta seguindo dd>>,outros,original,orig,,
brenda sent an attachment,outros,original,orig,,
poxa que pena quando tiverem me avise por favor,outros,original,orig,,
meu nome a c ana sigo aqui para o que precisar,outros,original,orig,,
iremos relana a la em outubro aqui no curadobia,outros,original,orig,,
chat,outros,original,orig,,
diferenca,outros,original,orig,,
mari sent an attachment,outros,original,orig,,
qualquer duvida nos avise ok,outros,original,orig,,
cai,outros,original,orig,,
beijos,outros,original,orig,,
jogo,outros,original,orig,,
expressoes,outros,original,orig,,
surpresa,outros,original,orig,,
eu comprei a cala a pantalona branca no dia <num> <num>,outros,original,orig,,
lenco,outros,original,orig,,
salaio sent an attachment,outros,original,orig,,
d r,outros,original,orig,,
qual a marca do tenis,outros,original,orig,,
essa conta na o pode receber sua mensagem porque na o aceita novas solicitaa aues de contato de todos,outros,original,orig,,
eu,outros,original,orig,,
qualquer duvida estamos a disposicao,outros,original,orig,,
te,outros,original,orig,,
mb <num> gg,outros,original,orig,,
quando ela estiver disponavel na <num> s vamos te avisar,outros,original,orig,,
sozinha,outros,original,orig,,
saia,outros,original,orig,,
parecem,outros,original,orig,,
oba,outros,original,orig,,
como estaria sua agenda para segunda a tarde,outros,original,orig,,
ahhh maravilha,outros,original,orig,,
gostaria de saber qual a altura e medidas da bia pra entender melhor o tamanho de referaancia,outros,original,orig,,
estou de olho nessa peca aqui,outros,original,orig,,
conseguem me ajudar por aqui,outros,original,orig,,
ainda nao super correria,outros,original,orig,,
muito,outros,original,orig,,
to,outros,original,orig,,
vocaas irao vender oysho,outros,original,orig,,
claro envio sim mas ata c para na <num> s entendermos o que esta ocorrendo com essa visualizaa a o vocaa esta acessando pelo celular que aa ja direcionamos pra equipe ta c cnica corrigir,outros,original,orig,,
isso e curadobia hein,outros,original,orig,,
ele,outros,original,orig,,
certa,outros,original,orig,,
a bia ira gravar o vadeo e te enviar,outros,original,orig,,
persuasao,outros,original,orig,,
porque,outros,original,orig,,
na o tenho nada da paula ferber a numeraa a o a c normal a forma,outros,original,orig,,
ah que otimo monica deve ter ficado incrivel com toda a sua bossa,outros,original,orig,,
bem,outros,original,orig,,
anelisa acabamos de confirmar seu pedido com a marcaa tudo certo ele ja esta para a producao,outros,original,orig,,
usar,outros,original,orig,,
acho otimo pode ser segunda <num> na parte da tarde estamos com <num> horas de fuso qual horario seria bom pra vc,outros,original,orig,,
meu,outros,original,orig,,
nao tenho nada da paula ferber a numeracao e normal a forma,outros,original,orig,,
vou,outros,original,orig,,
sucesso,outros,original,orig,,
ja comprei <num> pecas da curadobia,outros,original,orig,,
como falo com algua c m daa,outros,original,orig,,
volta pro estoque,outros,original,orig,,
quadril,outros,original,orig,,
ops a c a blusa pah,outros,original,orig,,
pergunta,outros,original,orig,,
precisa,outros,original,orig,,
decote,outros,original,orig,,
medidas,outros,original,orig,,
brinco,outros,original,orig,,
queria,outros,original,orig,,
de onde a c a sanda lia linda,outros,original,orig,,
duvida,outros,original,orig,,
anda,outros,original,orig,,
comprei,outros,original,orig,,
construcao,outros,original,orig,,
o meu e <user> oficial,outros,original,orig,,
code,outros,original,orig,,
perfeito fico no aguardo abraa o,outros,original,orig,,
queridinha,outros,original,orig,,
natural,outros,original,orig,,
ah show vou enviar o invite,outros,original,orig,,
inventadas,outros,original,orig,,
dos,outros,original,orig,,
chic,outros,original,orig,,
por nada,outros,original,orig,,
bom,outros,original,orig,,
perfeito gloria ja colocamos aqui na nossa lista e vamos te informar quando estiver mais proximo da data,outros,original,orig,,
vou olhar,outros,original,orig,,
seu ddd qual seria,outros,original,orig,,
mas ficou grande,outros,original,orig,,
ja to seguindo,outros,original,orig,,
exagero,outros,original,orig,,
choker,outros,original,orig,,
o que acha dessas opcoes,outros,original,orig,,
vou seguir,outros,original,orig,,
e o pedido <num>,outros,original,orig,,
continuidade,outros,original,orig,,
que aa ja envio um invite,outros,original,orig,,
independente disso sigo aqui para o que voce precisar,outros,original,orig,,
informacoes,outros,original,orig,,
ja tentei traas vezes sera que pode ser o tamanho,outros,original,orig,,
tudo,outros,original,orig,,
voa,outros,original,orig,,
ela a c reta e certa acredito que o tamanho m funcione bem para vocaa o tecido da base a c mais malea vel que da parte de cima,outros,original,orig,,
acessorios,outros,original,orig,,
logo mais te passo novas informaa aues,outros,original,orig,,
que tamanho costuma usar,outros,original,orig,,
para,outros,original,orig,,
trico,outros,original,orig,,
claro nossas medidas do tamanho <num> para o macacao cool sao ombro <num> cm cintura total <num> cm comprimento <num> cm qualquer outra questao estamos a disposicao,outros,original,orig,,
pingente,outros,original,orig,,
quero comprar mas preciso saber se ela cala a certinho o naomero do cala o o naomero <num> devo comprar o mesmo,outros,original,orig,,
coat,outros,original,orig,,
facil,outros,original,orig,,
yes,outros,original,orig,,
mas ficou granded<<,outros,original,orig,,
por onde posso acompanhar o envio da minha compra,outros,original,orig,,
aqui,outros,original,orig,,
pq,outros,original,orig,,
essas,outros,original,orig,,
zona,outros,original,orig,,
que lindoo,outros,original,orig,,
poderosa,outros,original,orig,,
credibilidade,outros,original,orig,,
deixa,outros,original,orig,,
pode me chamar novamente por favor,outros,original,orig,,
toda,outros,original,orig,,
volume,outros,original,orig,,
sensacao,outros,original,orig,,
ok,outros,original,orig,,
se,outros,original,orig,,
basica,outros,original,orig,,
consegue,outros,original,orig,,
vamos falar sim super,outros,original,orig,,
calor,outros,original,orig,,
<num> na o creio,outros,original,orig,,
necessarias,outros,original,orig,,
e so clicar nessa mensagem com a imagem que lhe mandei qualquer outra questao pode nos contatar estamos a disposicao equipe curadobia,outros,original,orig,,
conjuntinho,outros,original,orig,,
conteudo,outros,original,orig,,
amooo,outros,original,orig,,
comprimento,outros,original,orig,,
longa,outros,original,orig,,
tutu meu filho a c tutu arthur kkkk,outros,original,orig,,
emails,outros,original,orig,,
perfeito fico no aguardo abraco,outros,original,orig,,
vocaa a c linda e de uma delicadeza admira vel,outros,original,orig,,
tipo,outros,original,orig,,
brinca,outros,original,orig,,
pedimos desculpas pelo transtorno,outros,original,orig,,
na torcida,outros,original,orig,,
dizer,outros,original,orig,,
qual seu manequim,outros,original,orig,,
graca,outros,original,orig,,
deixa la,outros,original,orig,,
uhuu,outros,original,orig,,
armario,outros,original,orig,,
saberia,outros,original,orig,,
como posso fazer essa apresentacao,outros,original,orig,,
casa,outros,original,orig,,
lindas,outros,original,orig,,
pano,outros,original,orig,,
eu na o recebi a confirmaa a o dessa compra,outros,original,orig,,
poder,outros,original,orig,,
facilitadora,outros,original,orig,,
invernal,outros,original,orig,,
<num> <num> m,outros,original,orig,,
e eu como estou na praia torcendo para nao baixar,outros,original,orig,,
vcs,outros,original,orig,,
gostosa,outros,original,orig,,
nao,outros,original,orig,,
em,outros,original,orig,,
curtiu uma mensagem,outros,original,orig,,
pergunta quem faz a trench facil resposta extras e institucional,outros,original,orig,,
a i,outros,original,orig,,
solicitammos a reposia a o para a paula ferber logo mais te atualizaremos sobre o estoque d deg,outros,original,orig,,
look,pedido_sugestao,original,orig,,
"quero um look casual para trabalho, uso 40",pedido_sugestao,original,orig,,
"quero um look minimalista para trabalho, uso 40",pedido_sugestao,original,orig,,
"quero um look casual para trabalho, uso GG",pedido_sugestao,original,orig,,
pergunta posso indicar a bolsa anda sozinha pra alguem resposta extras e institucional,pedido_sugestao,original,orig,,
ah que otimo monica esperamos que aproveite muito ela e se quiser compartilhar com a gente os looks que criar com ela vamos amar ver,pedido_sugestao,original,orig,,
eu amo todos os seus looks combina <num> com o meu estilo queria ter todas as pecas para mim pena que moro do outro lado do mundo,pedido_sugestao,original,orig,,
ah que a <num> timo monica esperamos que aproveite muito ela e se quiser compartilhar com a gente os looks que criar com ela vamos amar ver,pedido_sugestao,original,orig,,
"quero um look casual para trabalho, uso PP",pedido_sugestao,original,orig,,
"quero um look casual para trabalho, uso M",pedido_sugestao,original,orig,,
"quero um look minimalista para trabalho, uso 36",pedido_sugestao,original,orig,,
pergunta posso indicar a regata pregas jersey pra alguem resposta extras e institucional,pedido_sugestao,original,orig,,
"quero um look minimalista para trabalho, uso GG",pedido_sugestao,original,orig,,
"quero um look minimalista para trabalho, uso G",pedido_sugestao,original,orig,,
gosto muito dos looks mas percebo que ha muito jogo c volumes,pedido_sugestao,original,orig,,
"quero um look casual para trabalho, uso 42",pedido_sugestao,original,orig,,
"quero um look casual para trabalho, uso P",pedido_sugestao,original,orig,,
