text,label
por onde posso acompanhar o envio da minha compra,nao_entendi
stellathomazbastos <user> com,nao_entendi
pergunta quanto tempo pra entregar a blusa molona em sp resposta frete prazos e trocas,frete_prazo
maravilha,nao_entendi
pergunta da pra parcelar a saia tech sem juros resposta preco estoque e pagamento,formas_pagamento
oiee bom dia,saudacao
pergunta a camisa de responsa e oversized ou normal resposta tamanho e medidas,tamanho_modelagem
ola susanna bom dia estaremos te esperando na rua venceslau flexa <num> jardim paulistano das <num> h as <num> h ah e teremos manobrista no local para maior tranquilidade,saudacao
ola maria tudo bem obrigada por ter entrado em contato conosco te aconselhamos comprar o seu numero mesmo no caso o tamanho <num> qualquer outra daovida pode sempre entrar em contato conosco equipe curadobia d,saudacao
mto obrigada msm,agradecimento
oiii tudo bem me chamo caroline sou formada em marketing e trabalho como social media tem um tempinho estou a procura de uma nova oportunidade no mercado de trabalho gostaria de saber se tem um espacinho no time de vocaas vou deixar o meu naomero e mail e portfa <num> lio caso queria marcar uma call para falarmos mais estou por aqui cel <num> <num> <num> e mail cspereiramkt <user> com portfa <num> lio <url> obrigada desde ja d,agradecimento
sobre a troca da cala a que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso na o tive mais retorno,troca_devolucao_politica
boa noite,saudacao
senha,nao_entendi
bom dia beatriz tudo bem obrigada por ter entrado em contato conosco vamos entrar em contato com vocaa pelo nosso whatsapp oficial,saudacao
ficou enorme,nao_entendi
pergunta a bolsa anda sozinha tem desconto a vista resposta preco estoque e pagamento,formas_pagamento
o que acha dessas opcoes,nao_entendi
aiiiin que pena,nao_entendi
ola muito obrigada vou ver em breve,saudacao
sem conteudo detectavel,nao_entendi
link compartilhado,como_comprar
qualquer coisa sigo aqui,nao_entendi
como eu poderia rastrear minha compra,nao_entendi
bia voce acaba comigo com tantas coisas lindas do curadobia queria muito que tivesse frete internacional canada eu fico aqui babando,frete_prazo
link compartilhado,como_comprar
praticamos sempre o mesmo valor das marcas o que entrara de extra sera o valor do frete que e calculado automaticamente se tiver mais alguma duvida nos avise ok,frete_prazo
bia sent an attachment,nao_entendi
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a mareu nitschke super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
link compartilhado,como_comprar
pergunta tem rastreio pra saia acinturante resposta frete prazos e trocas,frete_prazo
saia,nao_entendi
pergunta consigo devolver a regata pregas jersey se nao servir resposta frete prazos e trocas,frete_prazo
pergunta a regata pregas jersey tem desconto a vista resposta preco estoque e pagamento,formas_pagamento
link compartilhado,como_comprar
ola sou o gerente de vendas da pg game platform quero falar com vocaa sobre parcerias nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curaa ao em outubro vocaa pode se juntar a na <num> s e lhe daremos altas comissaues entre em contato comigo pelo whatsapp <num>,saudacao
ola boa noite,saudacao
obrigada enviarei,agradecimento
efeito,nao_entendi
oi fa tima tudo bem bom diad obrigada pela sua mensagem e feedback a c muito importante para na <num> s estamos conversando por whatsapp podemos continuar nossa comunicaa a o por la,saudacao
link compartilhado,como_comprar
ola boa tarde o <num> e equivalente ao p <num> m e <num> g,saudacao
ola isabela somos um marketplace sem loja fisica,saudacao
a modelagem e grande pode ser tam <num>,tamanho_modelagem
obrigada pelo retorno,agradecimento
presenca,nao_entendi
porem e interessante frisar que a modelagem da calca e uma cintura no lugar nem cintura baixa e nem cintura alta,tamanho_modelagem
ola fabiana obrigada pela sua mensagem e carinho conosco alguns de nossos parceiros ainda esta o organizando a volta dos estoques pa <num> s recesso de final e inicio de ano entramos em contato com a lounge <num> produtoras da blusa pah e phyna e elas nos informaram que provavelmente amanha mesmo as blusas ja estejam de volta em estoque pode ficar tranquila que a gente te avisa qualquer coisa seguimos aquid,saudacao
link compartilhado,como_comprar
pergunta aceitam pix pra trench facil resposta preco estoque e pagamento,formas_pagamento
bom dia julienne o que achou da nossa selea a o,saudacao
oi lais boa noite o site esta funcionando normalmente esperamos que consiga finalizar seu pedido agora,saudacao
no,nao_entendi
sem conteudo detectavel,nao_entendi
bia esse seu curadobia esta um arraso muito tentador parabens pelo projeto uma duvida qual a sua altura estou interessadissima nessa calca mas sou baixa <num> cm e geralmente tenho que fazer a barras das calcas o que nao e muito facil com essa obrigada,agradecimento
no,nao_entendi
e em outras <num>,nao_entendi
link compartilhado,como_comprar
pergunta quanto tempo pra entregar a blusa molona em sp resposta frete prazos e trocas,frete_prazo
com,nao_entendi
ola como vao muito prazer meu nome e ana e trabalho aqui no curadobia nao sei se recordam porem conversamos no primeiro semestre do ano passado <num> sobre esse projeto da bia paes de barros desde la evoluimos bastante e estamos concretizados como um marketplace em potencial crescimento queremos compartilhar com voces nosso site para darem uma olhada curadobia com br ainda temos a jorg em foco o que acham de retomarmos contato aguardo voces,saudacao
sim obrigada,agradecimento
reagiu com dd a sua mensagem,nao_entendi
de,nao_entendi
sem conteudo detectavel,nao_entendi
link compartilhado,como_comprar
oi mariana bom dia o que acha desse modelo que temos no curadobia,saudacao
ola,saudacao
sem conteudo detectavel,nao_entendi
<num> <num>,nao_entendi
milene perguntamos para a bia e ela te indicou comprar o tamanho <num> dessa jaqueta por vocaa na o estar acostumada a roupas oversized o que acha d,tamanho_modelagem
reels,nao_entendi
sa <num> entrar no site ou aqui no nosso perfil que tem a selea a o completa,erros_plataforma
gostaria a camisa branca tamanho m e possivel,tamanho_modelagem
oi ana tudo bem na a c poca o pessoal da d aura te instruiu que iriam retirar na sua portaria,saudacao
ola anna bom dia seu produto vou enviado dia <num> <num> vocaa consegue acompanhar tudo pelo codigo de rastreio abaixo,saudacao
na verdade eu ja assisti ao vadeo do casaco no site curadobia va rias vezes para tentar chegar a essa conclusa o mas na o consegui,erros_plataforma
que pena dri entendemos espero que outras pecas no site te encontrem estamos aqui qualquer coisa obrigada pela mensagem,agradecimento
ola luana bom dia tudo bem hoje ainda na o temos sapatos dentro do curadobia estamos olhando para adicionar essa categoria em breve,saudacao
obrigada,agradecimento
curtiu uma mensagem,nao_entendi
ola daniela boa tarde tudo bem,saudacao
ola por favor vcs tem desconto para a primeira compra obrigada,saudacao
link compartilhado,como_comprar
link compartilhado,como_comprar
pergunta tenho duvida no tamanho da camisa viajante qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
oi,saudacao
link compartilhado,como_comprar
a jaqueta branca uma pena eu nao conseguir comprar por problemas tecnicos uma experiencia de consumidor mto ruim,como_comprar
bia sent an attachment,nao_entendi
bia sent an attachment,nao_entendi
pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e nao deixar que situacoes como essa ocorram novamente agradeco sua compreensao e nos disponibilizamos para auxiliar da melhor forma possivel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitacao,troca_devolucao_politica
lindaaaa,nao_entendi
outra,nao_entendi
pergunta a calca cool fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
oi tatiane tudo bem obrigada pela sua mensagem vamos nos planejar para outros momentos offline com certeza postaremos por aqui,saudacao
persuasao,nao_entendi
pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e nao deixar que situacoes como essa ocorram novamente agradeco sua compreensao e nos disponibilizamos para auxiliar da melhor forma possivel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitacao,troca_devolucao_politica
pergunta a bolsa anda sozinha tem desconto a vista resposta preco estoque e pagamento,formas_pagamento
bia sent an attachment,nao_entendi
link compartilhado,como_comprar
bia sent an attachment,nao_entendi
link compartilhado,como_comprar
bia sent an attachment,nao_entendi
seu pedido saiu para entrega hoje e esta constando aqui como entregue,frete_prazo
link compartilhado,como_comprar
sem conteudo detectavel,nao_entendi
ola susanna bom dia estaremos te esperando na rua venceslau flexa <num> jardim paulistano das <num> h a s <num> h ah e teremos manobrista no local para maior tranquilidade,saudacao
pergunta tem rastreio pra saia acinturante resposta frete prazos e trocas,frete_prazo
aquele,nao_entendi
flo,nao_entendi
como a c o processo da troca,troca_devolucao_politica
bom dia marcia tudo bem obrigada pela sua mensagem ficamos muito felizes que gostou da nossa pantalona jeans infelizmente ela esta esgotada no momento mas assim que tivermos a reposicao te avisamos,saudacao
sem conteudo detectavel,nao_entendi
silvana sent an attachment,nao_entendi
outra daovida a c sobre o tom certinho dessa jaqueta no site achei que estava num tom diferente dos stories,erros_plataforma
mesmo,nao_entendi
<num> <num> <num>,nao_entendi
pergunta tenho <num> cm de busto qual bolsa anda sozinha comprar resposta tamanho e medidas,tamanho_modelagem
no,nao_entendi
e,nao_entendi
bia sent an attachment,nao_entendi
sheila segue resposta das meninas da olive you marca do macacao <num> cm circunferencia total mas explique a ela por favor que esta peca tem uma modelagem ampla ao corpo ok entao acredito que se encaixa no que conversamos mesmo o que voce acha qualquer coisa seguimos a disposicao,tamanho_modelagem
obrigada pela presena a foi incravel te receber d d,agradecimento
oi anelisa tudo bem eu sou a ana faco parte do time curadobia,saudacao
brenda sent an attachment,nao_entendi
link compartilhado,como_comprar
saia,nao_entendi
pergunta quanto tempo pra entregar a blusa molona em sp resposta frete prazos e trocas,frete_prazo
ola por favor algum retorno,saudacao
ola tudo bem e com vcs vi que vcs enviaram um e mail para na <num> s vou responder vcs por la ok um beijo e muito obrigada pelo contato < <num>,saudacao
ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a fernanda yamamoto super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao
gola,nao_entendi
ola tudo bem sobre qual funcionamento deseja saber,saudacao
pergunta o tecido da blusa molona esquenta resposta modelagem e tecido,tamanho_modelagem
aqui a tabela certinha mas ja estamos com o pessoal ta c cnico corrigindo esse erro,erros_plataforma
bia sent an attachment,nao_entendi
ola tentei fazer uma compra e apa <num> s entrar com os dados do carta o e senha vem a seguinte tela,saudacao
link compartilhado,como_comprar
oi dany bom dia desculpa ontem na o ter te dado um retorno a marca havia informado que estaria chegando ontem mesmo,saudacao
pergunta aceitam pix pra trench facil resposta preco estoque e pagamento,formas_pagamento
ok muito obrigada,agradecimento
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a novamente pode se conectar com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
oie td bem e vc ainda nao mas em breve tera,nao_entendi
que,nao_entendi
bom dia,saudacao
e,nao_entendi
o,nao_entendi
oi anne bom dia tudo bem aqui e a ana do time curadobia a bia nos informou que voce se interessou pela nossa bolsa molona mas que infelizmente ela esta indisponivel no site,saudacao
sem conteudo detectavel,nao_entendi
bia sent an attachment,nao_entendi
essa da bia e da luiza perea,nao_entendi
link compartilhado,como_comprar
pergunta a saia tech tem frete gratis resposta frete prazos e trocas,frete_prazo
meu tel <num> <num> <num>,nao_entendi
no,nao_entendi
oi bia tudo bem me chamo alice sou socia da monti uma marca de moda que preza por estilo atemporal e pecas de qualidade estamos buscando consultoras de imagem parceiras para recomendar nossas pecas aos seus clientes e pensei que poderiamos criar algo bem legal juntas o que acha de agendarmos um papo para te contar mais sobre a nossa historia e a ideia de parceria fico no aguardo,saudacao
de,nao_entendi
link compartilhado,como_comprar
adorei obrigada vcs,agradecimento
ola bom dia infelizmente essa cala a tamba c m saiu do nosso mix estamos com novos produtos e novas marcas entrando no curadobia esperamos que goste qualquer coisa sigo aquid,saudacao
ola tania identificamos o seu comentario interessada nos valores das sandalias da bia segue o link para que voce possa conferir com calma <url>,saudacao
pergunta a camisa de responsa combina com jeans resposta combinacoes e ocasioes,nao_entendi
bia sent an attachment,nao_entendi
comprar,como_comprar
com,nao_entendi
ela,nao_entendi
sem conteudo detectavel,nao_entendi
boa,nao_entendi
pergunta tem rastreio pra saia acinturante resposta frete prazos e trocas,frete_prazo
mas amei a sugestao ju,pedir_sugestao_produto
oi ineia tudo bem segue o valor do casaco que voce se interessou,saudacao
ola marta claro com certeza,saudacao
gostaria de saber o tamanho da cintura dessa cala a no tamanho m,tamanho_modelagem
maleavel,nao_entendi
look,pedir_sugestao_produto
link compartilhado,como_comprar
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a marca de vocaas pode se conectar com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
ola fabiana obrigada pela sua mensagem e carinho conosco alguns de nossos parceiros ainda estao organizando a volta dos estoques pos recesso de final e inicio de ano entramos em contato com a lounge <num> produtoras da blusa pah e phyna e elas nos informaram que provavelmente amanha mesmo as blusas ja estejam de volta em estoque pode ficar tranquila que a gente te avisa qualquer coisa seguimos aqui,saudacao
ola bia tudo bem,saudacao
scorro shared a product,nao_entendi
link compartilhado,como_comprar
bom dia,saudacao
aqui a tabela certinha mas ja estamos com o pessoal tecnico corrigindo esse erro,erros_plataforma
de,nao_entendi
link compartilhado,como_comprar
da,nao_entendi
tudo,nao_entendi
obrigada pela presenca foi incrivel te receber,agradecimento
obrigada por nos mandar e informar sobre essa situaa a o ja passamos para o nosso setor ta c cnico analisar essa situaa a o caso deseje podemos tirar daovidas e disponibilizar mais informaa aues por aqui sa <num> nos solicitar d estamos a disposia a o para qualquer coisa,agradecimento
oi tudo bem esta com algum problema no site para pagar com carta o de cra c dito o ca <num> digo cvv some,saudacao
essa sandalia calca certo calco <num> sera que preciso comprar <num>,como_comprar
ola,saudacao
oii,nao_entendi
bem e vc ana muito obrigada,agradecimento
venho com boas notacias o conjunto que vocaa se interessou acabou de subir no site com pouquassimas unidades,erros_plataforma
d,nao_entendi
bia sent an attachment,nao_entendi
link compartilhado,como_comprar
estranho,nao_entendi
link compartilhado,como_comprar
pergunta a camisa de responsa marca muito o corpo resposta modelagem e tecido,tamanho_modelagem
pergunta a camisa de responsa e oversized ou normal resposta tamanho e medidas,tamanho_modelagem
sem,nao_entendi
link compartilhado,como_comprar
boa tarde fiz um pedido de uma blusa brilhei no dia <num> <num> na o recebi nenhum e mail de confirmaa a o sera que esta tudo certo meu nome a c cristiane rocha loures brenner,saudacao
quero comprar mas preciso saber se ela calca certinho o numero do calco o numero <num> devo comprar o mesmo,como_comprar
temos ela ainda no tamanho <num> e <num>,tamanho_modelagem
oi sandra tudo bem passando aqui para te avisar que o jeans preto que voce se interessou no nosso reels um tempinho atras esta disponivel,saudacao
pergunta quanto tempo pra entregar a camisa viajante em sp resposta frete prazos e trocas,frete_prazo
gostaria,nao_entendi
bia sent an attachment,nao_entendi
ola renata bom dia que bom receber mensagem tua me chamo ana e faa o parte do time curadobia nesse lindo look da bia na <num> s temos somente a blusa disponavel no curadobia aoi,saudacao
mesmice,nao_entendi
oi amanda nossas sinceras desculpas por todo esse ocorrido somos um marketplace com operaa aues a todo vapor e infelizmente na o estamos livres de erros ta c cnicos e tecnola <num> gicos acontecerema <num> i checamos com a marca e por enquanto estamos com o tamanho <num> e <num> prontos para a venda seguimos a disposia a o para te auxiliar em todas as daovidas e questaues necessa rias aqui com a gente como seu cadastro esta certinho acredito que na o teremos mais essa situaa a o ocorrendo obrigada por estar conosco equipe curadobiad edited,saudacao
ola boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nas sandalias da bia que apareceram em um dos nossos reels agora eles estao disponiveis no site do curadobia segue o link <url> obrigada por nos acompanhar qualquer duvida estamos a disposicao equipe curadobia,saudacao
vestido,nao_entendi
pergunta tenho <num> cm de busto qual regata pregas jersey comprar resposta tamanho e medidas,tamanho_modelagem
bem,nao_entendi
sem conteudo detectavel,nao_entendi
ola como vai muito prazer meu nome e ana e trabalho aqui no curadobia nao sei se recordam porem conversamos no primeiro semestre do ano passado <num> sobre esse projeto da bia paes de barros desde la evoluimos bastante e estamos concretizados como um marketplace em potencial crescimento queremos compartilhar com voces nosso site para darem uma olhada curadobia com br ainda temos a toruss em foco o que acham de retomarmos contato aguardo voces,saudacao
pergunta tenho <num> cm de busto qual bolsa anda sozinha comprar resposta tamanho e medidas,tamanho_modelagem
sem conteudo detectavel,nao_entendi
com relacao a outra blusa que voce gostou ela esta em processo de lancamento e ainda nao esta a venda no nosso site mas independente desse fator nao seria possivel unificar o frete nesse caso pois o frete so fica unificado para as pecas da mesma marca,frete_prazo
oi renata boa tarde aqui e a ana acredito que te respondi por whatsapp certo qualquer coisa estou por aqui,saudacao
bom dia,saudacao
pergunta a trench facil tem forro interno resposta modelagem e tecido,tamanho_modelagem
bia sent an attachment,nao_entendi
ou,nao_entendi
ola rosangela boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas rasteiras da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar rosangela qualquer daovida estamos a disposia a o equipe curadobia d,saudacao
tudo,nao_entendi
obrigada pela presenca renata vai arrasar demais com o conjuntinho mascavo nosso intimo terracota,agradecimento
a,nao_entendi
ola tudo bem ana e vc que bacanaa vou passar o whatsapp da maia pode falar com ela por gentileza <num> <num>,saudacao
ola boa tarde infelizmente na o enviamos para fora do pais mas aceitamos cartaues internacionais com entrega em todo o brasil d,saudacao
fiz uma compra de um casaco com vcs e nao vestiu bem gostaria de trocar por uma calca fresquinha tamanho m,tamanho_modelagem
pergunta tem estoque da camisa de responsa no tamanho m resposta preco estoque e pagamento,formas_pagamento
sem conteudo detectavel,nao_entendi
vamos super a,nao_entendi
oi,saudacao
de nada,nao_entendi
vamos falar sim super,nao_entendi
sem problemas mari apenas encaminha pra gente um e mail solicitando que iremos dar sequencia com a troca e mail contato curadobia <user> com,troca_devolucao_politica
link compartilhado,como_comprar
bom dia adriana como vocaa esta,saudacao
facil,nao_entendi
link compartilhado,como_comprar
bom dia pamela tudo bem revisamos aqui o nosso sistema e fizemos testes e tudo parece funcionar bem esperamos que vocaa tenha uma boa experiaancia agora o que aconselhamos tamba c m a c entrar no site pelo google chrome caso vocaa ainda na o tenha acessado por la aoi vou te encaminhar os links dos produtos que vocaa nos encaminhou <url> <url> <url> <url> <url>,saudacao
pergunta a saia acinturante marca muito o corpo resposta modelagem e tecido,tamanho_modelagem
pergunta tem rastreio pra camisa de responsa resposta frete prazos e trocas,frete_prazo
ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a argi super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao
bia sent an attachment,nao_entendi
modelagem,tamanho_modelagem
eu quero sim mas vc poderia me enviar a foto do modelo sa <num> pra eu confirmar,nao_entendi
obrigada,agradecimento
boa tarde tudo a <num> timo segunda a tarde em qualquer hora rio,saudacao
claro vou separar nossas opcoes disponiveis em tamanhos maiores e te mando aqui,nao_entendi
bom dia beatriz tudo bem obrigada por ter entrado em contato conosco vamos te encaminhar uma mensagem pelo nosso whatsapp oficial edited,saudacao
jogo,nao_entendi
ola fiz uma compra com vocaas tudo certo,saudacao
extraidas,nao_entendi
link compartilhado,como_comprar
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a a aurora super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
meu nome a c ana sigo aqui para o que vocaa precisar,nao_entendi
sem conteudo detectavel,nao_entendi
ola luana bom dia tudo bem hoje ainda nao temos sapatos dentro do curadobia estamos olhando para adicionar essa categoria em breve,saudacao
pena,nao_entendi
pergunta posso indicar a bolsa anda sozinha pra alguem resposta extras e institucional,nao_entendi
stella sent an attachment,nao_entendi
ola maria luiza td bem obrigada pelo seu interesse a sandalia a c feita de um material ela stico que parece um neoprene para trazer conforto e se moldar nos pa c s d,saudacao
quero comprar mas preciso saber se ela cala a certinho o naomero do cala o o naomero <num> devo comprar o mesmo,como_comprar
em,nao_entendi
link compartilhado,como_comprar
bia voce acaba comigo com tantas coisas lindas do curadobia queria muito que tivesse frete internacional canada eu fico aqui babando,frete_prazo
conforto,nao_entendi
oi lais boa noite o site esta funcionando normalmente esperamos que consiga finalizar seu pedido agora,saudacao
presencial,nao_entendi
link compartilhado,como_comprar
boa tarde fabiana como vai passando para avisar que as blusas acabaram de ser repostas no site estoque,saudacao
praia,nao_entendi
foto,nao_entendi
bia sent an attachment,nao_entendi
obrigada pela presenca silvia,agradecimento
que,nao_entendi
segue o link dele qualquer duvida ou questao estamos a disposicao obrigada por nos acompanhar equipe curadobia,agradecimento
sem conteudo detectavel,nao_entendi
pergunta tem rastreio pra camisa de responsa resposta frete prazos e trocas,frete_prazo
amando heartsheartshearts,nao_entendi
link compartilhado,como_comprar
link compartilhado,como_comprar
link compartilhado,como_comprar
link compartilhado,como_comprar
clientes,nao_entendi
oi fatima bom dia tudo bem pode ficar tranquila que iremos dar seguimento com a sua solicitacao,saudacao
gostei do conjunto mas na o vi no site,erros_plataforma
link compartilhado,como_comprar
oie bom dia tudo bem obrigada pela sua mensagem entramos em contato com a marca d aura que produz a saia e eles nos informaram que em <num> dias ira o receber novos estoques da nossa saia anica,saudacao
sem conteudo detectavel,nao_entendi
link compartilhado,como_comprar
e ainda nao chegou,nao_entendi
<url>,nao_entendi
ola tudo bem seriam essas pecas,saudacao
ola thais tudo bem deu tudo certo com a chegada das pecas faltantes qualquer coisa sigo aqui para te ajudar viu,saudacao
independente disso sigo aqui para o que vocaa precisar d,nao_entendi
boa tarde me interessei pelos macacaues com zaper mostrados pela bia,saudacao
alguma,nao_entendi
sem conteudo detectavel,nao_entendi
identificamos sua tentativa de compra estavamos realizando uns ajustes no site e acabou tendo esse erro ja estamos verificando com a equipe de tecnologia se foi corrigido e assim que estiver tudo ok voltamos para lhe comunicar tudo bem,erros_plataforma
link compartilhado,como_comprar
o,nao_entendi
grafico,nao_entendi
bia sent an attachment,nao_entendi
link compartilhado,como_comprar
link compartilhado,como_comprar
de,nao_entendi
ola boa tarde como vai,saudacao
como proceder p troca,troca_devolucao_politica
link compartilhado,como_comprar
ola gloria na o temos apenas vendas on line no site www curadobia com br,saudacao
curtiu uma mensagem,nao_entendi
oi suzane bom dia como vocaa esta,saudacao
pensamos que poderia ser a senha criada mas quando ocorre algum ponto nesse aspecto surge uma mensagem abaixo voce se importaria em tentar novamente apenas para checarmos se continua ocorrendo o mesmo erro,erros_plataforma
tamanho,tamanho_modelagem
sem conteudo detectavel,nao_entendi
ola bom dia roupas lindas aqui mas na o encontrei muitas opa aues de tamanhos maiores a isso mesmo tenho uma cliente que se enquadraria perfeita nesse estilo mais contempora neo mas a c um tamanho g gg <num> <num> poderiam me sugerir algumas opa aues,saudacao
vc poderia checar se houve algum problema com os correios de sao paulo pois nem chegou no correio de curitiba,nao_entendi
oi claudia que mensagem boa ficamos felizes de voce gostar dos nossos produtos vou confirmar sua compra e te aviso,saudacao
link compartilhado,como_comprar
sem conteudo detectavel,nao_entendi
sem conteudo detectavel,nao_entendi
verificamos com a marca responsa vel pelo envio a revival o seu pedido sofreu um pequeno atraso que a marca me informou ter lhe comunicado por whatsapp,nao_entendi
pergunta a blusa molona ta em promocao resposta preco estoque e pagamento,formas_pagamento
curtiu uma mensagem,nao_entendi
vou te encaminhar o link <url>,como_comprar
link compartilhado,como_comprar
obrigada pelo interesse aguardamos voces,agradecimento
mesma,nao_entendi
ola caroline tudo bem obrigada pelo seu interesse em trabalhar conosco no momento na o estamos trabalhando com o contrato de novas pessoas no nosso time mas ja salvamos seus dados para futuras oportunidades caso tenha mais alguma daovida estamos a disposia a o equipe curadobia d,saudacao
bia sent an attachment,nao_entendi
sem conteudo detectavel,nao_entendi
link compartilhado,como_comprar
ja respondi sim no wzap,nao_entendi
muito obrigada,agradecimento
oie obrigada pela resposta conversamos com a bia e temos interesse em marcar uma reuniao ja por esses dias pois o curadobia esta com uma nova metodologia e com novidades e mesmo a producao de voces para marco seria interessante conversar com voces agora o que acham te aguardo,agradecimento
jeans,nao_entendi
link compartilhado,como_comprar
para,nao_entendi
pergunta a blusa molona ta em promocao resposta preco estoque e pagamento,formas_pagamento
ta,nao_entendi
bia sent an attachment,nao_entendi
oi roberta bom dia tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles estao disponiveis no site do curadobia o link clicavel segue na proxima mensagem obrigada por nos acompanhar roberta qualquer duvida estamos a disposicao equipe curadobia,saudacao
link compartilhado,como_comprar
link compartilhado,como_comprar
pergunta consigo devolver a bolsa anda sozinha se nao servir resposta frete prazos e trocas,frete_prazo
pergunta a camisa viajante ta em promocao resposta preco estoque e pagamento,formas_pagamento
por,nao_entendi
look,pedir_sugestao_produto
bom dia gostei da calca vai ter no site obrigada,saudacao
tem,nao_entendi
de onde a c a sanda lia linda,nao_entendi
oie td e vc fica super vistoso pode ficar bem bacana com essa saia tmb,nao_entendi
mto obrigada msm,agradecimento
bia td bom nao estou conseguindo finalizar a compra da regata podrinha coloquei os dados do cartao e no campo cvv eu ponho os numeros mas o sistema ignora que eu coloquei tentei varias vezes acho que esta com problema,formas_pagamento
de,nao_entendi
link compartilhado,como_comprar
<num>,nao_entendi
curtiu uma mensagem,nao_entendi
esse,nao_entendi
era pra ter chegado ontem,nao_entendi
pergunta a camisa de responsa e oversized ou normal resposta tamanho e medidas,tamanho_modelagem
ola boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas sanda lias da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar qualquer daovida estamos a disposia a o equipe curadobia d,saudacao
e ainda na o chegou,nao_entendi
que maximo marca a gente nos seus looks muito feliz que esta curtindo a selecao de pecas logo mais teremos muitas novidades bacanas,nao_entendi
estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas sanda lias da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd o link clica vel segue na pra <num> xima mensagem obrigada por nos acompanhar katia qualquer daovida estamos a disposia a o equipe curadobia d,agradecimento
<num> na o creio,nao_entendi
link compartilhado,como_comprar
look,pedir_sugestao_produto
ola maria tudo bem obrigada por ter entrado em contato conosco te aconselhamos comprar o seu numero mesmo no caso o tamanho <num> qualquer outra duvida pode sempre entrar em contato conosco equipe curadobia,saudacao
deixa la,nao_entendi
fiz uma compra de um casaco com vcs e na o vestiu bem gostaria de trocar por uma cala a fresquinha tamanho m,tamanho_modelagem
de,nao_entendi
pergunta quanto tempo pra entregar a blusa molona em sp resposta frete prazos e trocas,frete_prazo
obvio,nao_entendi
meu nome a c ana sigo aqui para o que precisar,nao_entendi
bia sent an attachment,nao_entendi
outra daovida a c sobre o tom certinho dessa jaqueta no site achei que estava num tom diferente dos stories,erros_plataforma
